36,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34723.jhtml,敦·帕马威奈：以互相尊重、合作共赢的方式推动亚洲区域合作进程
37,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34737.jhtml,曾培炎：在全球化调整中深化亚洲区域合作
38,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34734.jhtml,林铮：希望亚洲区域合作为域内国家发展带来契机
39,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34731.jhtml,素拉杰：亚洲区域合作应不断深化
40,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34689.jhtml,周文重：博鳌亚洲论坛举办亚洲区域合作会议的三点考虑
41,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34687.jhtml,博鳌亚洲论坛曼谷会议开幕
42,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34697.jhtml,周文重：博鳌亚洲论坛为各方提供了一个高层对话平台
43,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34686.jhtml,宁赋魁：“一带一路”倡议将为亚洲区域合作提供更广阔的空间和更多机遇
44,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34685.jhtml,素拉杰：博鳌亚洲论坛影响力日益扩大
45,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34696.jhtml,博鳌亚洲论坛曼谷会议举行欢迎晚宴
46,2017 泰国曼谷会议,2017-07-11,/2017mgdt/34695.jhtml,区域合作主题广受欢迎  博鳌亚洲论坛平台十分重要
47,2017 泰国曼谷会议,2017-07-08,/2017mgdt/34636.jhtml,亚洲区域合作：挑战孕育机遇，合作共渡难关
48,2017 泰国曼谷会议,2017-06-13,/2017mgdt/34416.jhtml,博鳌亚洲论坛曼谷会议7月上线，这场会为什么如此重要？
49,2017年会,2017,/2017nhhydt/32175.jhtml,· 中国国家主席习近平向博鳌亚洲论坛2017年年会发来贺信
50,2017年会,2017,/2017nhhydt/32864.jhtml,· 中国国务院副总理张高丽在博鳌亚洲论坛2017年年会开幕式上的主旨演讲（全...
51,2017年会,2017,/2017nhhydt/33296.jhtml,· 博鳌亚洲论坛关于促进经济全球化的宣言
52,2017年会,2017,/2017nhhydt/33667.jhtml,· 李淳寅：设计的核心价值：满足真正的需求
53,2017年会,2017,/2017nhhydt/33666.jhtml,· 柳冠中：创新设计应该保持平静和内观，不能盲目跟风
54,2017年会,2017,/2017nhhydt/33665.jhtml,· Hartmut Esslinger：创新设计离不开教育
55,2017年会,2017,/2017nhhydt/33664.jhtml,·  Tony SACRE：要把互联网金融技术加入到交易
56,2017年会,2017,/2017nhhydt/33663.jhtml,· 孙杰：不干预中国市场在具体工作中不现实
57,2017年会,2017,/2017nhhydt/33662.jhtml,· Jim STONE：不能把资本市场当成赌场
58,2017年会,2017,/2017nhhydt/33661.jhtml,· 胡祖六：发挥资本市场功能的三个关键点
59,2017年会,2017,/2017nhhydt/33660.jhtml,· 孙玮:吸引外资需要解决的三个问题
60,2017年会,2017,/2017nhhydt/33659.jhtml,· 李迅雷：很少有人计算改革延后的时间代价
61,2017年会,2017,/2017nhhydt/33658.jhtml,· 李迅雷：资本市场不应刻意强调某项功能
62,2017年会,2017,/2017nhhydt/33657.jhtml,· 吴晓求：资本市场的三个历史教训
63,2017年会,2017,/2017nhhydt/33656.jhtml,· 吴晓求:注册制和核准制的主要差别是权责匹配机制不同
64,2017年会,2017,/2017nhhydt/33655.jhtml,· 新加坡国立大学黄靖：形势比人强  中美更需要彼此
65,2017年会,2017,/2017nhhydt/33654.jhtml,· 林毅夫：美国正在尝试走向孤独的经济体
66,2017年会,2017,/2017nhhydt/33653.jhtml,· 美国前商务部长：特朗普喜欢双边协定  不喜欢多边协定
67,2017年会,2017,/2017nhhydt/33652.jhtml,· 澳大利亚前外长Bob CARR：特朗普只会Twitter发消息 还爱撒谎
68,2017年会,2017,/2017nhhydt/33651.jhtml,· 新加坡国立大学黄靖：美国有90个大使职位空缺 不可思议
69,2017年会,2017,/2017nhhydt/33645.jhtml,· 林昭宪：房地产泡沫目前处于可控和微热发展阶段
70,2017年会,2017,/2017nhhydt/33644.jhtml,· Chris MARLIN：美国房地产泡沫破灭时政府并没有调控
71,2017年会,2017,/2017nhhydt/33643.jhtml,· 李迅雷：房价由两个“流”决定
72,2017年会,2017,/2017nhhydt/33642.jhtml,· 贾康：楼市泡沫，破了才知道什么量值以上属于泡沫
73,2017年会,2017,/2017nhhydt/33641.jhtml,· 吴晓求：中国楼市泡沫会破，但是有一个滞后。
74,2017年会,2017,/2017nhhydt/33640.jhtml,· 陈志武：次贷危机令中国受益，需警惕杠杆率提升
75,2017年会,2017,/2017nhhydt/33639.jhtml,· 范凌：人工智能真的能取代设计师吗？
76,2017年会,2017,/2017nhhydt/33638.jhtml,· 唐万里：分享经济就是让大家更信任彼此
77,2017年会,2017,/2017nhhydt/33637.jhtml,· 周小川：长期改革的三个关注点
78,2017年会,2017,/2017nhhydt/33636.jhtml,· 周小川：数字化背景下，负利率比直升机撒钱更有效
79,2017年会,2017,/2017nhhydt/33635.jhtml,· Shaukat AZIZ：货币政策只能帮助你出门，但是不会帮助你到达目的地
80,2017年会,2017,/2017nhhydt/33634.jhtml,· Shaukat AZIZ：结构性改革是痛苦的，但是要有信心
81,2017年会,2017,/2017nhhydt/33633.jhtml,· Shaukat AZIZ:结构性改革的四个注意点
82,2017年会,2017,/2017nhhydt/33632.jhtml,· Ian JOHNSTON：货币政策是一个回应性政策
83,2017年会,2017,/2017nhhydt/33631.jhtml,· 李稻葵：货币政策就像喝咖啡
84,2017年会,2017,/2017nhhydt/33630.jhtml,· Hans-Paul Bürkner：要客观审视次贷危机后的财政政策与货币政策
85,2017年会,2017,/2017nhhydt/33629.jhtml,· 政井贵子：结构性改革需要很长时间
86,2017年会,2017,/2017nhhydt/33628.jhtml,· 宫内义彦：企业需建立更加稳健的资本结构
87,2017年会,2017,/2017nhhydt/33627.jhtml,· Hartmut Esslinger：从中国元素中攫取灵感
88,2017年会,2017,/2017nhhydt/33626.jhtml,· 张晓梅：个性化城市的五个共同点
89,2017年会,2017,/2017nhhydt/33625.jhtml,· Atul Dalakoti：在全球化和区域合作中，光增加贸易额没有太大帮助，必须...
90,2017年会,2017,/2017nhhydt/33624.jhtml,· 刘卿：既要看到区域合作中好的正面情况，也要留意面对的挑战
91,2017年会,2017,/2017nhhydt/33623.jhtml,· Dattesh Parulekar：成就的长久性才能衡量经济合作的成功程度
92,2017年会,2017,/2017nhhydt/33622.jhtml,· Dattesh Parulekar：保证各国在参与经济合作过程中互惠互利、公平公正
93,2017年会,2017,/2017nhhydt/33621.jhtml,· Aziz Nosirov：上海精神是上合组织的核心原则和灵魂
94,2017年会,2017,/2017nhhydt/33620.jhtml,· 杨厚兰：中日韩三国合作潜力巨大，需加强政治安全互信及其社会基础
95,2017年会,2017,/2017nhhydt/33619.jhtml,· 宫建伟：亚信注意提升亚洲互信，弥补亚洲区域合作间的裂痕
96,2017年会,2017,/2017nhhydt/33618.jhtml,· 宫建伟：把金融危机的罪责归咎于全球化与现实不符，也解决不了问题
97,2017年会,2017,/2017nhhydt/33617.jhtml,· 黎良明：东盟诊视区域论坛和东盟峰会对话机制
98,2017年会,2017,/2017nhhydt/33616.jhtml,· 常军红：应清晰传达信号，继续推进全球区域的多边主义
99,2017年会,2017,/2017nhhydt/33615.jhtml,· RASTAM Mohd ISA：中国和东盟有很多共同的目标
100,2017年会,2017,/2017nhhydt/33614.jhtml,· RASTAM Mohd ISA：东盟国家将在今年迎来50周年岁的生日
101,2017年会,2017,/2017nhhydt/33613.jhtml,· James LAURENCESON：澳大利亚政府对中国的“一带一路”持谨慎态度，但最...
102,2017年会,2017,/2017nhhydt/33612.jhtml,· James LAURENCESON：贸易成本或者非关税贸易成本不降反升
103,2017年会,2017,/2017nhhydt/33610.jhtml,· 郑永年：南海问题应当放到“一带一路”的框架里面去谈
104,2017年会,2017,/2017nhhydt/33608.jhtml,· 刘正福：中韩关系要面向未来，共同发展
105,2017年会,2017,/2017nhhydt/33609.jhtml,· 吴士存：以21世纪海上丝绸之路建设为契机，构建泛南海经济合作圈
106,2017年会,2017,/2017nhhydt/33607.jhtml,· Gus DESBARATS：无印良品成功的秘诀
107,2017年会,2017,/2017nhhydt/33606.jhtml,· 吴士存：合作已经成为当前南海地区形势发展的主旋律
108,2017年会,2017,/2017nhhydt/33605.jhtml,· 朱钦骐：好的设计是不分国界的
109,2017年会,2017,/2017nhhydt/33604.jhtml,· 朱云来：国家应系统设计海外投资的战略和政策
110,2017年会,2017,/2017nhhydt/33601.jhtml,· 张伟：中国海外投资也要避免无序竞争
111,2017年会,2017,/2017nhhydt/33592.jhtml,· 吴小晖：中国海外投资增长是经济发展内在规律
112,2017年会,2017,/2017nhhydt/33584.jhtml,·    李怀珍：中国加强海外投资监管对真实投资没有影响
113,2017年会,2017,/2017nhhydt/33576.jhtml,· 金秀咿：加拿大养老资金会加大对中国的投资布局
114,2017年会,2017,/2017nhhydt/33568.jhtml,· 高西庆： 中国企业“走出去”意愿急迫
115,2017年会,2017,/2017nhhydt/33556.jhtml,· 周文重：博鳌亚洲论坛发布关于促进经济全球化的宣言
116,2017年会,2017,/2017nhhydt/33552.jhtml,· 周文重：欢迎大家积极参与博鳌亚洲论坛胡志明市会议
117,2017年会,2017,/2017nhhydt/33550.jhtml,· 周文重：全球化要有更大包容性 不能开倒车
118,2017年会,2017,/2017nhhydt/33547.jhtml,· 周文重：博鳌亚洲论坛2017年年会圆满落幕
119,2017年会,2017,/2017nhhydt/33442.jhtml,· 班德塔：心怀仁慈，和平共存
120,2017年会,2017,/2017nhhydt/33408.jhtml,· 恩高：中老两国友好共生
121,2017年会,2017,/2017nhhydt/33383.jhtml,· 帕玛斯提：团结是解决问题和化解冲突的源泉
122,2017年会,2017,/2017nhhydt/33371.jhtml,· 狄旺：友谊和团结为我们带来幸福
123,2017年会,2017,/2017nhhydt/33351.jhtml,· 释日慈：拥有纯净的灵魂和善良的心，克服生命中的困扰和苦难
124,2017年会,2017,/2017nhhydt/33350.jhtml,· 董晓莉：城市管理者需从三个维度着手，成就城市个性
125,2017年会,2017,/2017nhhydt/33349.jhtml,· 王晓峰：摩拜单车，让生活“脱虚向实”
126,2017年会,2017,/2017nhhydt/33348.jhtml,· 印顺：在快速奔跑的时代，我们应心有所宿、魂有所安
127,2017年会,2017,/2017nhhydt/33347.jhtml,· 董晓莉：青岛五个维度的美，塑造出自己的“个性”
128,2017年会,2017,/2017nhhydt/33291.jhtml,· 华商领袖与华人智库圆桌
129,2017年会,2017,/2017nhhydt/33290.jhtml,· 林毅夫：供给侧改革与产业政策应相辅相成
130,2017年会,2017,/2017nhhydt/33286.jhtml,· 李建华：未来要推广“轻资产”的生活方式
131,2017年会,2017,/2017nhhydt/33281.jhtml,· 赖小民：两岸经贸合作的三个观点
132,2017年会,2017,/2017nhhydt/33274.jhtml,· 徐涛：知识产权是未来产业竞争的关键
133,2017年会,2017,/2017nhhydt/33272.jhtml,· 李稻葵：总需求刺激是“开胃”，供给侧改革是“补肾”
134,2017年会,2017,/2017nhhydt/33271.jhtml,· 黄炜：共享经济会提升民众整体信用水平
135,2017年会,2017,/2017nhhydt/33270.jhtml,· Robert KOOPMAN：供给侧改革的主要挑战是提高供给效率
136,2017年会,2017,/2017nhhydt/33268.jhtml,· 李建明：新时期大陆发展的五点新机遇
137,2017年会,2017,/2017nhhydt/33256.jhtml,· 黄炜：能否提升供需两端资源使用率是共享经济主要衡量标准
138,2017年会,2017,/2017nhhydt/33240.jhtml,· 龙永图：供给问题已经成为中国经济主要矛盾
139,2017年会,2017,/2017nhhydt/33239.jhtml,· 利明献：台湾与大陆合作新方向
140,2017年会,2017,/2017nhhydt/33226.jhtml,· 金融领袖圆桌
141,2017年会,2017,/2017nhhydt/33201.jhtml,· 戴威：共享经济要持续发展就要选择相信用户
142,2017年会,2017,/2017nhhydt/33169.jhtml,· 胡祖六：警惕外部民粹主义和贸易保护主义的诱惑
143,2017年会,2017,/2017nhhydt/33168.jhtml,· 戴威：共享经济平台要勇于担责 要相信政府
144,2017年会,2017,/2017nhhydt/33166.jhtml,· 戴威： “只使用不占有”是分享经济的根本特性 
145,2017年会,2017,/2017nhhydt/33153.jhtml,· 陈罡：面对共享经济 信任天然不是问题
146,2017年会,2017,/2017nhhydt/33145.jhtml,· Bundit Limschoon：“一带一路”倡议极大补充了亚洲地区的对话和合作平台
147,2017年会,2017,/2017nhhydt/33140.jhtml,· Bundit Limschoon：一个国家单枪匹马没有办法应对贸易保护主义的死灰复燃...
148,2017年会,2017,/2017nhhydt/33131.jhtml,· 杨秀萍：落实不同区域合作框架下达成的共识、加强亚洲区域合作组织之间的...
149,2017年会,2017,/2017nhhydt/33126.jhtml,· 刘振民：新形势下亚洲区域合作应遵循的四项原则？
150,2017年会,2017,/2017nhhydt/33120.jhtml,· 刘振民：中国积极参与和坚定推动亚洲合作的四大方向
151,2017年会,2017,/2017nhhydt/33114.jhtml,· 刘振民：亚洲区域合作呼唤必要的政策调整、更高的政治智慧和更大的政治魄力
152,2017年会,2017,/2017nhhydt/33109.jhtml,· 刘振民：亚洲区域合作的蓬勃展开为未来建设覆盖全亚洲的地区合作架构打下...
153,2017年会,2017,/2017nhhydt/33107.jhtml,· 陈罡：共享经济要义即提升资源的共享效率
154,2017年会,2017,/2017nhhydt/33106.jhtml,· 高尚德：大陆吸引外资有五个优势
155,2017年会,2017,/2017nhhydt/33105.jhtml,· 刘洪宽：发改委三个文件创造公平投资环境
156,2017年会,2017,/2017nhhydt/33104.jhtml,· 彭荫刚：海南赶超新加坡，创造世界级金融、旅游、贸易、交通枢纽中心
157,2017年会,2017,/2017nhhydt/33103.jhtml,· 郑之杰：推进两岸经济社会融合发展三原则
158,2017年会,2017,/2017nhhydt/33102.jhtml,· 林毅夫：应对经济下滑，积极财政政策比宽松货币政策更可取
159,2017年会,2017,/2017nhhydt/33101.jhtml,· Paul SHEARD：美国次贷危机的两点教训
160,2017年会,2017,/2017nhhydt/33100.jhtml,· 北大国家发展研究院教授刘国恩：当前迫切需要解决医生“上行”和“下行”...
161,2017年会,2017,/2017nhhydt/33095.jhtml,· 北大国家发展研究院教授刘国恩：美国新医改方案看似政治斗争 实则反映了...
162,2017年会,2017,/2017nhhydt/33082.jhtml,· 陈罡：发展共享经济 希望政府“管控更少一点 鼓励更多一点”
163,2017年会,2017,/2017nhhydt/33080.jhtml,· 陈驰：在分享商业文明语境中 信用体系将重建
164,2017年会,2017,/2017nhhydt/33078.jhtml,· 陈驰：分享经济重点关注资源共享效率和共享体验
165,2017年会,2017,/2017nhhydt/33076.jhtml,· 美国参议院财政委员会前主席：美国退出TPP是个巨大的政治错误 或会出现“...
166,2017年会,2017,/2017nhhydt/33070.jhtml,· 美国参议院财政委员会前主席：特朗普管理国家像管理企业一样 希望特朗普...
167,2017年会,2017,/2017nhhydt/32897.jhtml,· 张茉楠：欧盟一体化出现早熟
168,2017年会,2017,/2017nhhydt/32896.jhtml,· James  McCORMACK：吃多嚼不烂是欧盟面临的最大问题
169,2017年会,2017,/2017nhhydt/32895.jhtml,· 李若谷：脱离欧盟后英国可能会更加开放
170,2017年会,2017,/2017nhhydt/32894.jhtml,· 霍建国：英国脱欧不能说是全球化的逆转
171,2017年会,2017,/2017nhhydt/32893.jhtml,· A.Didar  SINGH：英国脱欧给印度企业带来了麻烦
172,2017年会,2017,/2017nhhydt/32892.jhtml,· Frederic  HANNEQUART：英国脱欧并非出于经济原因
173,2017年会,2017,/2017nhhydt/32891.jhtml,· 于洪君：女性在“一带一路”的平台上大有可为
174,2017年会,2017,/2017nhhydt/32873.jhtml,· Jonathan TAYLOR：欧洲投资银行将积极参与“一带一路”合作项目
175,2017年会,2017,/2017nhhydt/32872.jhtml,· 王胜：21世纪海上丝绸之路岛屿经济体海洋经济发展与合作倡议出炉
176,2017年会,2017,/2017nhhydt/32871.jhtml,· 王胜：21世纪海上丝绸之路岛屿经济体海洋经济发展与合作倡议出炉
177,2017年会,2017,/2017nhhydt/32865.jhtml,· Andie Fong Toy:太平洋岛屿国家，不是小的脆弱经济体，而是大的海洋国家
178,2017年会,2017,/2017nhhydt/32859.jhtml,· 彭荫刚：为海南发展提出具体建议
179,2017年会,2017,/2017nhhydt/32858.jhtml,· James Edward RANDALL：对岛屿进行深入研究的五大方向
180,2017年会,2017,/2017nhhydt/32857.jhtml,· 鲁白：人类已能做到人为刺激或抑制情绪的产生
181,2017年会,2017,/2017nhhydt/32856.jhtml,· 王小川：未来，人类没有能力也没有动力为机器赋予生命
182,2017年会,2017,/2017nhhydt/32855.jhtml,· 戴威：十余年后或将全面实现无人驾驶
183,2017年会,2017,/2017nhhydt/32854.jhtml,· 陈罡：“云外脑”或将成为未来人类智能的延伸
184,2017年会,2017,/2017nhhydt/32853.jhtml,· Son Tran :对于低收入人群有必要实行大规模生产
185,2017年会,2017,/2017nhhydt/32852.jhtml,· Andie Fong Toy：太平洋地区看到“一带一路”带来的机遇
186,2017年会,2017,/2017nhhydt/32850.jhtml,· Daniel SHIN: 电商跨境平台已经变成主流趋势
187,2017年会,2017,/2017nhhydt/32849.jhtml,· Robert KOOPMAN: 大规模生产的定制化将成为可能
188,2017年会,2017,/2017nhhydt/32848.jhtml,· Jenny SHIPLEY：希望各方能够履行以往达成的倡议，履行作为岛国保护海洋...
189,2017年会,2017,/2017nhhydt/32847.jhtml,· 白石隆：要改变年轻一代人的生活预期
190,2017年会,2017,/2017nhhydt/32845.jhtml,· 白石隆：中国在未来20年，也会走上重视投资的道路
191,2017年会,2017,/2017nhhydt/32846.jhtml,· 山世光：无人驾驶在未来定将实现
192,2017年会,2017,/2017nhhydt/32844.jhtml,· Ajit RANADE：印度的劳动法只能覆盖10%的劳动力人群
193,2017年会,2017,/2017nhhydt/32843.jhtml,· Ajit RANADE：印度存在劳动力资源错配问题
194,2017年会,2017,/2017nhhydt/32842.jhtml,· 李扬：中国面临着越来越短缺的劳动力供应问题
195,2017年会,2017,/2017nhhydt/32841.jhtml,· 樊纲：中国劳动力市场短期与长期问题并存
196,2017年会,2017,/2017nhhydt/32840.jhtml,· 樊纲：中国劳动力市场面临多重严峻问题
197,2017年会,2017,/2017nhhydt/32839.jhtml,· Paolo BORZATTA：未来，人类的部分工作将会被高智能机器人取代
198,2017年会,2017,/2017nhhydt/32838.jhtml,· Paolo BORZATTA：工业化革命4.0会给劳动力市场带来的巨大挑战和改变
199,2017年会,2017,/2017nhhydt/32837.jhtml,· Stephen Mills BADGER：消费者多元化需求决定业态模式
200,2017年会,2017,/2017nhhydt/32836.jhtml,· Manuel Caldeira CABRAL：积极回应“一带一路”倡议  共建海上丝路
201,2017年会,2017,/2017nhhydt/32835.jhtml,· 陈德铭：便利店将会更多的深入人们的生活
202,2017年会,2017,/2017nhhydt/32834.jhtml,· Jose CH Alvarez：期待与海南省结成友好省份后所带来的机遇
203,2017年会,2017,/2017nhhydt/32833.jhtml,· 谢淑敏参加女性圆桌会议并致辞
204,2017年会,2017,/2017nhhydt/32832.jhtml,· 中日CEO对话博鳌
205,2017年会,2017,/2017nhhydt/32831.jhtml,· Eklil Ahmad HAKIMI：阿富汗积极参与“一带一路”
206,2017年会,2017,/2017nhhydt/32813.jhtml,· 阿齐兹：女性在世界中的作用非常重要
207,2017年会,2017,/2017nhhydt/32751.jhtml,· 商务部前部长陈德铭：线上线下融合是未来商业的趋势
208,2017年会,2017,/2017nhhydt/32750.jhtml,· 姚劲波 : 线上电商优势依然存在 未来与线下平衡发展
209,2017年会,2017,/2017nhhydt/32726.jhtml,· 王树彤 :技术将驱动便利店行业成未来商业蓝海
210,2017年会,2017,/2017nhhydt/32618.jhtml,· Wade MACLAUCHLAN：“一带一路”是加拿大爱德华王子岛省成功的关键因素之一
211,2017年会,2017,/2017nhhydt/32617.jhtml,· Paul SHEARD：中国的信贷与债务积压值得警醒
212,2017年会,2017,/2017nhhydt/32616.jhtml,· Semi KOROILAVESAU：斐济希望加强与海南省合作，充分利用“一带一路”带...
213,2017年会,2017,/2017nhhydt/32615.jhtml,· Leslie MAASDORP：单一的紧缩政策永远不可能奏效
214,2017年会,2017,/2017nhhydt/32614.jhtml,· 吴红波：对待多边组织不能因噎废食
215,2017年会,2017,/2017nhhydt/32613.jhtml,· 吴红波：全球经济亚健康的四个药方
216,2017年会,2017,/2017nhhydt/32612.jhtml,· 张亚勤：人工智能并非重复与复杂的代名词
217,2017年会,2017,/2017nhhydt/32611.jhtml,· 贾康：鼓励正常性资本输出，遏制恐慌性资本外逃
218,2017年会,2017,/2017nhhydt/32608.jhtml,· 吴红波：经济政策需要按照国情进行设计
219,2017年会,2017,/2017nhhydt/32610.jhtml,· 余磊：我国复合型绿色金融人才极度匮乏
220,2017年会,2017,/2017nhhydt/32609.jhtml,· 张亚勤：未来人工智能是数字智能与生物智能的融合
221,2017年会,2017,/2017nhhydt/32607.jhtml,· Leif JOHANSSON：创新需要把教育做得更好
222,2017年会,2017,/2017nhhydt/32606.jhtml,· Leif JOHANSSON：政界的不确定性会导致企业界的不确定性
223,2017年会,2017,/2017nhhydt/32605.jhtml,· 贾康：M2走高不代表存在系统性风险
224,2017年会,2017,/2017nhhydt/32604.jhtml,· Leif JOHANSSON：多边协定是一种非常有效的方式
225,2017年会,2017,/2017nhhydt/32603.jhtml,· Leif JOHANSSON：不要对欧盟过早失去信心
226,2017年会,2017,/2017nhhydt/32602.jhtml,· 宫内义彦：国家未来要关注社会的质量
227,2017年会,2017,/2017nhhydt/32601.jhtml,· 宫内义彦：日本私营部门要向外看
228,2017年会,2017,/2017nhhydt/32600.jhtml,· 樊纲：解决经济问题要治本
229,2017年会,2017,/2017nhhydt/32598.jhtml,· 樊纲：不能说经济高增长就是健康
230,2017年会,2017,/2017nhhydt/32599.jhtml,· 王宏：关于推动中国与岛屿国家和地区海洋合作的四点建议
231,2017年会,2017,/2017nhhydt/32597.jhtml,· 陈志武：可持续发展只是个抽象的概念
232,2017年会,2017,/2017nhhydt/32596.jhtml,· 马骏：2016年中国境内外绿色债券达到2千万  一跃成为全球最大的绿色债券...
233,2017年会,2017,/2017nhhydt/32595.jhtml,· 陈志武：自然增长应该主要靠基础体制的改革
234,2017年会,2017,/2017nhhydt/32594.jhtml,· 陈志武：经济政策发挥效果的周期较长
235,2017年会,2017,/2017nhhydt/32593.jhtml,· Carlos GUTIERREZ：美国银行应减少监管，加强执法
236,2017年会,2017,/2017nhhydt/32592.jhtml,· 张首晟：乐观看待人工智能 借其让人类变得更聪明
237,2017年会,2017,/2017nhhydt/32590.jhtml,· 方星海：推行绿色金融面临两个障碍
238,2017年会,2017,/2017nhhydt/32589.jhtml,· 朱民：世界经济关联性的提高迫切要求跨国协调与治理
239,2017年会,2017,/2017nhhydt/32588.jhtml,· 周小川：全球化有其自身不可阻挡的经济逻辑
240,2017年会,2017,/2017nhhydt/32587.jhtml,· Jenny SHIPLEY：政府应提高回应民众期待的敏捷性
241,2017年会,2017,/2017nhhydt/32586.jhtml,· 金立群：全球化是愿景，更是事实
242,2017年会,2017,/2017nhhydt/32585.jhtml,· 袁辉：面对人工智能 中外各国都是“大海前的小朋友”
243,2017年会,2017,/2017nhhydt/32584.jhtml,· Mike FROMAN：不可过度夸大G20财长声明对全球化的意义
244,2017年会,2017,/2017nhhydt/32583.jhtml,· 刘振民：中国有能力与岛屿经济体重点在三方面开展合作
